Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
32 °C,694 rpm,21 %,0 %,36 °C,72 °C,4 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.70 V,4 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,699 rpm,21 %,0 %,36 °C,72 °C,2 %,0.13 V,970 mbar,14.15 V,1 %,11 %,11 %,0.75 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,684 rpm,21 %,0 %,36 °C,72 °C,1 %,0.18 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,685 rpm,21 %,0 %,36 °C,72 °C,0 %,0.22 V,970 mbar,14.15 V,1 %,11 %,11 %,0.12 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,21 %,0 %,36 °C,72 °C,2 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.12 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,36 °C,72 °C,3 %,0.10 V,970 mbar,14.05 V,1 %,11 %,11 %,0.67 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,696 rpm,21 %,0 %,36 °C,72 °C,2 %,0.13 V,970 mbar,14.24 V,1 %,11 %,11 %,0.70 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,36 °C,72 °C,1 %,0.13 V,970 mbar,14.24 V,1 %,11 %,11 %,0.12 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,696 rpm,21 %,0 %,36 °C,72 °C,3 %,0.08 V,970 mbar,14.15 V,1 %,11 %,11 %,0.10 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,695 rpm,21 %,0 %,36 °C,72 °C,4 %,0.09 V,970 mbar,14.05 V,1 %,11 %,11 %,0.70 V,4 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,36 °C,72 °C,2 %,0.13 V,970 mbar,14.15 V,1 %,11 %,11 %,0.74 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,688 rpm,21 %,0 %,36 °C,72 °C,1 %,0.18 V,970 mbar,14.24 V,1 %,11 %,11 %,0.71 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,21 %,0 %,36 °C,72 °C,0 %,0.25 V,970 mbar,14.24 V,1 %,11 %,11 %,0.33 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,36 °C,72 °C,2 %,0.13 V,970 mbar,14.24 V,1 %,11 %,11 %,0.10 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,696 rpm,21 %,0 %,36 °C,72 °C,3 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.12 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,696 rpm,21 %,0 %,36 °C,72 °C,4 %,0.11 V,970 mbar,14.15 V,1 %,11 %,11 %,0.69 V,4 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,36 °C,72 °C,2 %,0.13 V,970 mbar,14.15 V,1 %,11 %,11 %,0.69 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,36 °C,72 °C,1 %,0.11 V,970 mbar,14.15 V,1 %,11 %,11 %,0.10 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,694 rpm,21 %,0 %,36 °C,72 °C,3 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.67 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,36 °C,72 °C,3 %,0.11 V,970 mbar,14.24 V,1 %,11 %,11 %,0.74 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,36 °C,72 °C,1 %,0.16 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,687 rpm,21 %,0 %,36 °C,72 °C,0 %,0.22 V,970 mbar,14.24 V,1 %,11 %,11 %,0.29 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,688 rpm,21 %,0 %,36 °C,72 °C,2 %,0.11 V,970 mbar,14.15 V,1 %,11 %,11 %,0.12 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,21 %,0 %,36 °C,72 °C,3 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.67 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,698 rpm,21 %,0 %,36 °C,72 °C,1 %,0.11 V,970 mbar,14.15 V,1 %,11 %,11 %,0.68 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,36 °C,72 °C,0 %,0.12 V,970 mbar,14.15 V,1 %,11 %,11 %,0.10 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,692 rpm,21 %,0 %,36 °C,72 °C,2 %,0.08 V,970 mbar,14.05 V,1 %,11 %,11 %,0.22 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,694 rpm,21 %,0 %,37 °C,72 °C,3 %,0.10 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,694 rpm,21 %,0 %,37 °C,72 °C,1 %,0.15 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,37 °C,72 °C,0 %,0.19 V,970 mbar,14.24 V,1 %,11 %,11 %,0.16 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,37 °C,72 °C,2 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.11 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,72 °C,3 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.69 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,20 %,0 %,37 °C,72 °C,1 %,0.15 V,970 mbar,14.15 V,1 %,11 %,11 %,0.71 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,685 rpm,20 %,0 %,37 °C,72 °C,0 %,0.21 V,970 mbar,14.15 V,1 %,11 %,11 %,0.12 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.13 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,695 rpm,21 %,0 %,37 °C,72 °C,3 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.71 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,684 rpm,20 %,0 %,37 °C,72 °C,1 %,0.15 V,970 mbar,14.15 V,1 %,11 %,11 %,0.71 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,20 %,0 %,37 °C,72 °C,0 %,0.22 V,970 mbar,14.15 V,1 %,11 %,11 %,0.13 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,692 rpm,20 %,0 %,37 °C,72 °C,2 %,0.10 V,970 mbar,14.15 V,1 %,11 %,11 %,0.10 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,20 %,0 %,37 °C,71 °C,3 %,0.10 V,970 mbar,14.05 V,1 %,11 %,11 %,0.69 V,3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,692 rpm,20 %,0 %,37 °C,71 °C,1 %,0.14 V,970 mbar,14.05 V,1 %,11 %,11 %,0.74 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,687 rpm,21 %,0 %,37 °C,71 °C,0 %,0.24 V,970 mbar,14.15 V,1 %,11 %,11 %,0.61 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,37 °C,71 °C,2 %,0.18 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,687 rpm,20 %,0 %,37 °C,71 °C,2 %,0.09 V,970 mbar,14.24 V,3 %,14 %,13 %,0.69 V,3 %,370 mbar,Malha fechada null,21 %,0 null,177 m
32 °C,797 rpm,24 %,0 %,37 °C,71 °C,3 %,0.63 V,970 mbar,14.24 V,1 %,12 %,11 %,0.74 V,1 %,330 mbar,Malha fechada null,19 %,0 null,177 m
32 °C,736 rpm,23 %,0 %,37 °C,71 °C,2 %,0.56 V,970 mbar,14.15 V,1 %,12 %,11 %,0.09 V,2 %,330 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,703 rpm,22 %,0 %,37 °C,72 °C,3 %,0.12 V,970 mbar,14.24 V,1 %,11 %,11 %,0.25 V,4 %,320 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,697 rpm,22 %,0 %,37 °C,72 °C,2 %,0.13 V,970 mbar,14.24 V,1 %,11 %,11 %,0.75 V,2 %,320 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,692 rpm,22 %,0 %,37 °C,72 °C,1 %,0.23 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,1 %,320 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,698 rpm,21 %,0 %,37 °C,72 °C,0 %,0.33 V,970 mbar,14.15 V,1 %,11 %,11 %,0.69 V,0 %,320 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,688 rpm,22 %,0 %,37 °C,72 °C,-1 %,0.39 V,970 mbar,13.96 V,1 %,11 %,11 %,0.09 V,1 %,320 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,681 rpm,22 %,0 %,37 °C,72 °C,2 %,0.08 V,970 mbar,14.15 V,1 %,11 %,11 %,0.11 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.69 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,683 rpm,21 %,0 %,37 °C,72 °C,0 %,0.13 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,694 rpm,21 %,0 %,37 °C,72 °C,-1 %,0.18 V,970 mbar,14.15 V,1 %,11 %,11 %,0.63 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,697 rpm,21 %,0 %,37 °C,72 °C,1 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.12 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,37 °C,72 °C,2 %,0.10 V,970 mbar,14.15 V,1 %,11 %,11 %,0.63 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,72 °C,0 %,0.11 V,970 mbar,14.24 V,1 %,11 %,11 %,0.67 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,2 %,310 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,37 °C,72 °C,2 %,0.08 V,970 mbar,14.15 V,1 %,11 %,11 %,0.64 V,2 %,310 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,683 rpm,21 %,0 %,37 °C,72 °C,2 %,0.11 V,970 mbar,14.05 V,1 %,11 %,11 %,0.73 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,37 °C,72 °C,0 %,0.16 V,970 mbar,14.24 V,1 %,11 %,11 %,0.72 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,37 °C,72 °C,-1 %,0.21 V,970 mbar,14.15 V,1 %,11 %,11 %,0.60 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,37 °C,72 °C,1 %,0.13 V,970 mbar,14.24 V,1 %,11 %,11 %,0.10 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,692 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.57 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,72 °C,2 %,0.12 V,970 mbar,14.15 V,1 %,11 %,11 %,0.73 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,688 rpm,21 %,0 %,37 °C,72 °C,0 %,0.18 V,970 mbar,14.15 V,1 %,11 %,11 %,0.71 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,37 °C,72 °C,-1 %,0.28 V,970 mbar,14.15 V,1 %,11 %,11 %,0.10 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.20 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,695 rpm,21 %,0 %,37 °C,72 °C,2 %,0.11 V,970 mbar,14.24 V,1 %,11 %,11 %,0.70 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,691 rpm,21 %,0 %,37 °C,72 °C,-1 %,0.15 V,970 mbar,14.24 V,1 %,11 %,11 %,0.67 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,72 °C,1 %,0.13 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,693 rpm,21 %,0 %,37 °C,72 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.33 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,689 rpm,21 %,0 %,37 °C,73 °C,2 %,0.11 V,970 mbar,14.24 V,1 %,11 %,11 %,0.72 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,698 rpm,21 %,0 %,37 °C,73 °C,0 %,0.16 V,970 mbar,14.15 V,1 %,11 %,11 %,0.70 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,682 rpm,21 %,0 %,37 °C,73 °C,1 %,0.22 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,73 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.32 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,692 rpm,21 %,0 %,37 °C,73 °C,2 %,0.11 V,970 mbar,14.15 V,1 %,11 %,11 %,0.67 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,692 rpm,21 %,0 %,37 °C,73 °C,0 %,0.13 V,970 mbar,14.15 V,1 %,11 %,11 %,0.59 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,695 rpm,21 %,0 %,37 °C,73 °C,2 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.11 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,697 rpm,21 %,0 %,37 °C,73 °C,2 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.68 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,696 rpm,21 %,0 %,37 °C,73 °C,0 %,0.14 V,970 mbar,14.15 V,1 %,11 %,11 %,0.73 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,687 rpm,21 %,0 %,37 °C,73 °C,-1 %,0.21 V,970 mbar,14.24 V,1 %,11 %,11 %,0.31 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,73 °C,2 %,0.11 V,970 mbar,14.15 V,1 %,11 %,11 %,0.21 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,690 rpm,21 %,0 %,37 °C,74 °C,2 %,0.11 V,970 mbar,14.24 V,1 %,11 %,11 %,0.72 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,684 rpm,20 %,0 %,37 °C,74 °C,-1 %,0.16 V,970 mbar,14.24 V,1 %,11 %,11 %,0.70 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,681 rpm,21 %,0 %,37 °C,74 °C,-2 %,0.25 V,970 mbar,14.15 V,1 %,11 %,11 %,0.59 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,674 rpm,21 %,0 %,37 °C,74 °C,0 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,679 rpm,21 %,0 %,37 °C,74 °C,1 %,0.08 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,672 rpm,21 %,0 %,37 °C,74 °C,2 %,0.09 V,970 mbar,14.15 V,1 %,11 %,11 %,0.67 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,678 rpm,21 %,0 %,37 °C,74 °C,2 %,0.12 V,970 mbar,14.24 V,1 %,11 %,11 %,0.73 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,675 rpm,21 %,0 %,37 °C,74 °C,-1 %,0.17 V,970 mbar,14.24 V,1 %,11 %,11 %,0.67 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,684 rpm,21 %,0 %,37 °C,74 °C,-2 %,0.22 V,970 mbar,14.05 V,1 %,11 %,11 %,0.11 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,674 rpm,21 %,0 %,37 °C,74 °C,1 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.18 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,682 rpm,21 %,0 %,37 °C,74 °C,2 %,0.10 V,970 mbar,14.24 V,1 %,11 %,11 %,0.70 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,21 %,0 %,37 °C,74 °C,-1 %,0.15 V,970 mbar,14.05 V,0 %,11 %,11 %,0.68 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,676 rpm,21 %,0 %,37 °C,74 °C,-2 %,0.13 V,970 mbar,14.24 V,0 %,11 %,11 %,0.12 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,687 rpm,20 %,0 %,37 °C,74 °C,1 %,0.10 V,970 mbar,14.24 V,0 %,11 %,11 %,0.17 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,684 rpm,21 %,0 %,37 °C,74 °C,2 %,0.12 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,676 rpm,21 %,0 %,37 °C,74 °C,-1 %,0.18 V,970 mbar,14.24 V,0 %,11 %,11 %,0.71 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,679 rpm,21 %,0 %,37 °C,74 °C,-2 %,0.28 V,970 mbar,14.24 V,0 %,11 %,11 %,0.64 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,678 rpm,21 %,0 %,38 °C,74 °C,0 %,0.20 V,970 mbar,14.24 V,1 %,11 %,11 %,0.09 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,681 rpm,21 %,0 %,38 °C,74 °C,1 %,0.08 V,970 mbar,14.15 V,1 %,11 %,11 %,0.11 V,1 %,310 mbar,Malha fechada null,18 %,0 null,177 m
32 °C,685 rpm,21 %,0 %,38 °C,74 °C,2 %,0.09 V,970 mbar,14.24 V,1 %,11 %,11 %,0.11 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,687 rpm,21 %,0 %,38 °C,75 °C,2 %,0.10 V,970 mbar,14.15 V,1 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,681 rpm,20 %,0 %,38 °C,74 °C,0 %,0.14 V,970 mbar,14.15 V,0 %,11 %,11 %,0.73 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,682 rpm,21 %,0 %,38 °C,74 °C,-1 %,0.23 V,970 mbar,14.24 V,1 %,11 %,11 %,0.68 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,674 rpm,21 %,0 %,38 °C,74 °C,-2 %,0.35 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,21 %,0 %,38 °C,75 °C,0 %,0.11 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,21 %,0 %,38 °C,75 °C,1 %,0.10 V,970 mbar,14.15 V,0 %,11 %,11 %,0.70 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,21 %,0 %,38 °C,75 °C,-1 %,0.15 V,970 mbar,14.24 V,0 %,11 %,11 %,0.71 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,674 rpm,21 %,0 %,38 °C,75 °C,-2 %,0.21 V,970 mbar,14.05 V,0 %,11 %,11 %,0.32 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,21 %,0 %,38 °C,75 °C,1 %,0.10 V,970 mbar,14.15 V,1 %,11 %,11 %,0.17 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,21 %,0 %,38 °C,75 °C,1 %,0.11 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,673 rpm,21 %,0 %,38 °C,75 °C,-2 %,0.17 V,970 mbar,14.15 V,0 %,11 %,11 %,0.68 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,672 rpm,20 %,0 %,38 °C,75 °C,-2 %,0.26 V,970 mbar,14.15 V,0 %,11 %,11 %,0.11 V,0 %,300 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,20 %,0 %,38 °C,75 °C,1 %,0.10 V,970 mbar,14.24 V,0 %,11 %,11 %,0.27 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,20 %,0 %,38 °C,75 °C,1 %,0.13 V,970 mbar,14.24 V,0 %,11 %,11 %,0.69 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,686 rpm,20 %,0 %,38 °C,75 °C,-2 %,0.19 V,970 mbar,14.15 V,0 %,11 %,11 %,0.66 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,679 rpm,20 %,0 %,38 °C,75 °C,0 %,0.12 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,679 rpm,20 %,0 %,38 °C,75 °C,1 %,0.09 V,970 mbar,14.15 V,0 %,11 %,11 %,0.62 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,682 rpm,20 %,0 %,38 °C,75 °C,1 %,0.12 V,970 mbar,14.24 V,0 %,11 %,11 %,0.73 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,681 rpm,20 %,0 %,38 °C,75 °C,-2 %,0.19 V,970 mbar,14.24 V,0 %,11 %,11 %,0.69 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,679 rpm,20 %,0 %,38 °C,75 °C,0 %,0.28 V,970 mbar,14.15 V,0 %,11 %,11 %,0.11 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,682 rpm,20 %,0 %,38 °C,75 °C,1 %,0.10 V,970 mbar,14.15 V,0 %,11 %,11 %,0.58 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,674 rpm,20 %,0 %,38 °C,76 °C,1 %,0.13 V,970 mbar,14.15 V,0 %,11 %,11 %,0.73 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,20 %,0 %,38 °C,75 °C,-2 %,0.21 V,970 mbar,14.15 V,0 %,11 %,11 %,0.72 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,675 rpm,20 %,0 %,38 °C,76 °C,-2 %,0.39 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,679 rpm,20 %,0 %,38 °C,76 °C,0 %,0.11 V,970 mbar,14.24 V,0 %,11 %,11 %,0.16 V,1 %,300 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,682 rpm,20 %,0 %,38 °C,76 °C,1 %,0.14 V,970 mbar,14.15 V,0 %,11 %,11 %,0.70 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,678 rpm,20 %,0 %,38 °C,76 °C,-2 %,0.22 V,970 mbar,14.15 V,0 %,11 %,11 %,0.65 V,-2 %,300 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,675 rpm,20 %,0 %,38 °C,76 °C,0 %,0.34 V,970 mbar,14.24 V,0 %,11 %,11 %,0.12 V,0 %,300 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,685 rpm,20 %,0 %,38 °C,76 °C,1 %,0.11 V,970 mbar,14.15 V,0 %,11 %,11 %,0.68 V,1 %,300 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,680 rpm,20 %,0 %,38 °C,76 °C,-2 %,0.18 V,970 mbar,14.15 V,0 %,11 %,11 %,0.69 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,681 rpm,20 %,0 %,38 °C,76 °C,-2 %,0.28 V,970 mbar,14.24 V,0 %,11 %,11 %,0.10 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,681 rpm,20 %,0 %,38 °C,76 °C,0 %,0.09 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
