Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
,3333 rpm,9 %,,,82 °C,,,,,,,,,,,,,,845 m
,3248 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3202 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,3212 rpm,21 %,,,81 °C,,,,,,,,,,,,,,845 m
,3239 rpm,19 %,,,81 °C,,,,,,,,,,,,,,845 m
,3285 rpm,23 %,,,81 °C,,,,,,,,,,,,,,845 m
,3324 rpm,27 %,,,81 °C,,,,,,,,,,,,,,845 m
,3398 rpm,29 %,,,81 °C,,,,,,,,,,,,,,845 m
,3497 rpm,30 %,,,81 °C,,,,,,,,,,,,,,845 m
,3605 rpm,27 %,,,81 °C,,,,,,,,,,,,,,845 m
,3717 rpm,22 %,,,81 °C,,,,,,,,,,,,,,845 m
,3812 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,3869 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,3950 rpm,20 %,,,80 °C,,,,,,,,,,,,,,845 m
,3983 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,4008 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,4030 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,4050 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,4070 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,4095 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,4099 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,4101 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,4101 rpm,16 %,,,80 °C,,,,,,,,,,,,,,845 m
,4091 rpm,16 %,,,80 °C,,,,,,,,,,,,,,845 m
,4081 rpm,16 %,,,80 °C,,,,,,,,,,,,,,845 m
,4055 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,4040 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,4026 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,4015 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,4002 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3982 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3969 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3956 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3949 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3937 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3929 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3921 rpm,18 %,,,78 °C,,,,,,,,,,,,,,845 m
,3920 rpm,18 %,,,78 °C,,,,,,,,,,,,,,845 m
,3928 rpm,18 %,,,78 °C,,,,,,,,,,,,,,845 m
,3935 rpm,18 %,,,78 °C,,,,,,,,,,,,,,845 m
,3942 rpm,18 %,,,78 °C,,,,,,,,,,,,,,845 m
,3951 rpm,19 %,,,79 °C,,,,,,,,,,,,,,845 m
,3963 rpm,19 %,,,79 °C,,,,,,,,,,,,,,845 m
,3981 rpm,20 %,,,78 °C,,,,,,,,,,,,,,845 m
,4021 rpm,20 %,,,78 °C,,,,,,,,,,,,,,845 m
,4050 rpm,20 %,,,78 °C,,,,,,,,,,,,,,845 m
,4079 rpm,20 %,,,78 °C,,,,,,,,,,,,,,845 m
,4106 rpm,19 %,,,78 °C,,,,,,,,,,,,,,845 m
,4127 rpm,19 %,,,78 °C,,,,,,,,,,,,,,845 m
,4148 rpm,19 %,,,78 °C,,,,,,,,,,,,,,845 m
,4189 rpm,18 %,,,78 °C,,,,,,,,,,,,,,845 m
,4201 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4203 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4208 rpm,17 %,,,78 °C,,,,,,,,,,,,,,845 m
,4206 rpm,17 %,,,78 °C,,,,,,,,,,,,,,845 m
,4206 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4205 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4203 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4203 rpm,17 %,,,78 °C,,,,,,,,,,,,,,845 m
,4205 rpm,17 %,,,78 °C,,,,,,,,,,,,,,845 m
,4205 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4208 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4211 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,4212 rpm,15 %,,,78 °C,,,,,,,,,,,,,,845 m
,4199 rpm,14 %,,,78 °C,,,,,,,,,,,,,,845 m
,4174 rpm,14 %,,,79 °C,,,,,,,,,,,,,,845 m
,4137 rpm,14 %,,,79 °C,,,,,,,,,,,,,,845 m
,4107 rpm,14 %,,,79 °C,,,,,,,,,,,,,,845 m
,4043 rpm,15 %,,,79 °C,,,,,,,,,,,,,,845 m
,4012 rpm,15 %,,,79 °C,,,,,,,,,,,,,,845 m
,3979 rpm,15 %,,,79 °C,,,,,,,,,,,,,,845 m
,3958 rpm,15 %,,,79 °C,,,,,,,,,,,,,,845 m
,3938 rpm,15 %,,,79 °C,,,,,,,,,,,,,,845 m
,3921 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3897 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3889 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3886 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3878 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3875 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3875 rpm,16 %,,,79 °C,,,,,,,,,,,,,,845 m
,3874 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3874 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3871 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3870 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3873 rpm,17 %,,,79 °C,,,,,,,,,,,,,,845 m
,3872 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3869 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3872 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3870 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3870 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3869 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3871 rpm,17 %,,,80 °C,,,,,,,,,,,,,,845 m
,3879 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3893 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3903 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3921 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3943 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3964 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3987 rpm,15 %,,,80 °C,,,,,,,,,,,,,,845 m
,3915 rpm,9 %,,,80 °C,,,,,,,,,,,,,,845 m
,3760 rpm,8 %,,,80 °C,,,,,,,,,,,,,,845 m
,3593 rpm,8 %,,,80 °C,,,,,,,,,,,,,,845 m
,3420 rpm,9 %,,,80 °C,,,,,,,,,,,,,,845 m
,3252 rpm,10 %,,,80 °C,,,,,,,,,,,,,,845 m
,2908 rpm,11 %,,,80 °C,,,,,,,,,,,,,,845 m
,2753 rpm,12 %,,,80 °C,,,,,,,,,,,,,,845 m
,2591 rpm,13 %,,,81 °C,,,,,,,,,,,,,,845 m
,2441 rpm,13 %,,,81 °C,,,,,,,,,,,,,,845 m
,2280 rpm,13 %,,,80 °C,,,,,,,,,,,,,,845 m
,2130 rpm,12 %,,,80 °C,,,,,,,,,,,,,,845 m
,1825 rpm,11 %,,,80 °C,,,,,,,,,,,,,,845 m
,1667 rpm,12 %,,,80 °C,,,,,,,,,,,,,,845 m
,1522 rpm,10 %,,,80 °C,,,,,,,,,,,,,,845 m
,1377 rpm,11 %,,,81 °C,,,,,,,,,,,,,,845 m
,1281 rpm,12 %,,,81 °C,,,,,,,,,,,,,,845 m
,1240 rpm,13 %,,,81 °C,,,,,,,,,,,,,,845 m
,1155 rpm,13 %,,,81 °C,,,,,,,,,,,,,,845 m
,1086 rpm,13 %,,,81 °C,,,,,,,,,,,,,,845 m
,1028 rpm,13 %,,,81 °C,,,,,,,,,,,,,,845 m
,933 rpm,14 %,,,81 °C,,,,,,,,,,,,,,845 m
,874 rpm,15 %,,,81 °C,,,,,,,,,,,,,,845 m
,807 rpm,16 %,,,81 °C,,,,,,,,,,,,,,845 m
,773 rpm,16 %,,,81 °C,,,,,,,,,,,,,,845 m
,736 rpm,16 %,,,81 °C,,,,,,,,,,,,,,845 m
,708 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,659 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,627 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,603 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,593 rpm,21 %,,,81 °C,,,,,,,,,,,,,,845 m
,599 rpm,23 %,,,81 °C,,,,,,,,,,,,,,845 m
,620 rpm,24 %,,,81 °C,,,,,,,,,,,,,,845 m
,642 rpm,24 %,,,81 °C,,,,,,,,,,,,,,845 m
,656 rpm,24 %,,,81 °C,,,,,,,,,,,,,,845 m
,676 rpm,23 %,,,81 °C,,,,,,,,,,,,,,845 m
,675 rpm,22 %,,,81 °C,,,,,,,,,,,,,,845 m
,681 rpm,21 %,,,81 °C,,,,,,,,,,,,,,845 m
,659 rpm,21 %,,,81 °C,,,,,,,,,,,,,,845 m
,670 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,664 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,659 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,651 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,644 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,623 rpm,19 %,,,81 °C,,,,,,,,,,,,,,845 m
,606 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,596 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,580 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,575 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,567 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,576 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,595 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,606 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,619 rpm,23 %,,,81 °C,,,,,,,,,,,,,,845 m
,629 rpm,23 %,,,81 °C,,,,,,,,,,,,,,845 m
,643 rpm,22 %,,,81 °C,,,,,,,,,,,,,,845 m
,665 rpm,22 %,,,81 °C,,,,,,,,,,,,,,845 m
,670 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,668 rpm,21 %,,,81 °C,,,,,,,,,,,,,,845 m
,670 rpm,20 %,,,81 °C,,,,,,,,,,,,,,845 m
,654 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,654 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,646 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,635 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,629 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,623 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,613 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,605 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,590 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,569 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,567 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,583 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,599 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,627 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,646 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,672 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,657 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,670 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,664 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,655 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,639 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,628 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,599 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,594 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,592 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,589 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,591 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,589 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,596 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,598 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,596 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,604 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,615 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,634 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,651 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,669 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,655 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,672 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,667 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,658 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,655 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,650 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,626 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,611 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,597 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,588 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,591 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,593 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,594 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,596 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,595 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,606 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,617 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,632 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,647 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,667 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,676 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,671 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,666 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,656 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,649 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,639 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,617 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,603 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,596 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,583 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,578 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,569 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,569 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,567 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,575 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,581 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,604 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,628 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,672 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,681 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,665 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,674 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,663 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,666 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,661 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,652 rpm,18 %,,,83 °C,,,,,,,,,,,,,,845 m
,633 rpm,18 %,,,83 °C,,,,,,,,,,,,,,845 m
,585 rpm,18 %,,,83 °C,,,,,,,,,,,,,,845 m
,554 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,545 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,541 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,549 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,562 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,587 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,597 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,595 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,600 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,610 rpm,75 %,,,83 °C,,,,,,,,,,,,,,845 m
,773 rpm,76 %,,,83 °C,,,,,,,,,,,,,,845 m
,1104 rpm,76 %,,,83 °C,,,,,,,,,,,,,,845 m
,1461 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,2062 rpm,75 %,,,83 °C,,,,,,,,,,,,,,845 m
,2455 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,2866 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,3284 rpm,35 %,,,83 °C,,,,,,,,,,,,,,845 m
,3397 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,3305 rpm,14 %,,,83 °C,,,,,,,,,,,,,,845 m
,3043 rpm,45 %,,,83 °C,,,,,,,,,,,,,,845 m
,2980 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,3274 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,3495 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,3502 rpm,15 %,,,83 °C,,,,,,,,,,,,,,845 m
,3326 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,3302 rpm,75 %,,,83 °C,,,,,,,,,,,,,,845 m
,3685 rpm,75 %,,,83 °C,,,,,,,,,,,,,,845 m
,3857 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,3747 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,3578 rpm,33 %,,,83 °C,,,,,,,,,,,,,,845 m
,3509 rpm,67 %,,,83 °C,,,,,,,,,,,,,,845 m
,3796 rpm,26 %,,,83 °C,,,,,,,,,,,,,,845 m
,3691 rpm,15 %,,,83 °C,,,,,,,,,,,,,,845 m
,3509 rpm,29 %,,,83 °C,,,,,,,,,,,,,,845 m
,3480 rpm,76 %,,,83 °C,,,,,,,,,,,,,,845 m
,3703 rpm,48 %,,,83 °C,,,,,,,,,,,,,,845 m
,3837 rpm,15 %,,,83 °C,,,,,,,,,,,,,,845 m
,3779 rpm,74 %,,,83 °C,,,,,,,,,,,,,,845 m
,3855 rpm,69 %,,,83 °C,,,,,,,,,,,,,,845 m
,3960 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,3817 rpm,12 %,,,83 °C,,,,,,,,,,,,,,845 m
,3640 rpm,10 %,,,83 °C,,,,,,,,,,,,,,845 m
,3465 rpm,9 %,,,83 °C,,,,,,,,,,,,,,845 m
,3149 rpm,11 %,,,83 °C,,,,,,,,,,,,,,845 m
,2981 rpm,11 %,,,83 °C,,,,,,,,,,,,,,845 m
,2817 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,2649 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,2470 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,2300 rpm,12 %,,,83 °C,,,,,,,,,,,,,,845 m
,1970 rpm,12 %,,,83 °C,,,,,,,,,,,,,,845 m
,1808 rpm,12 %,,,83 °C,,,,,,,,,,,,,,845 m
,1628 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,1460 rpm,12 %,,,83 °C,,,,,,,,,,,,,,845 m
,1308 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,1194 rpm,17 %,,,83 °C,,,,,,,,,,,,,,845 m
,924 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,777 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,696 rpm,22 %,,,82 °C,,,,,,,,,,,,,,845 m
,633 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,575 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,542 rpm,29 %,,,82 °C,,,,,,,,,,,,,,845 m
,555 rpm,31 %,,,82 °C,,,,,,,,,,,,,,845 m
,566 rpm,33 %,,,82 °C,,,,,,,,,,,,,,845 m
,603 rpm,35 %,,,82 °C,,,,,,,,,,,,,,845 m
,700 rpm,35 %,,,82 °C,,,,,,,,,,,,,,845 m
,752 rpm,34 %,,,82 °C,,,,,,,,,,,,,,845 m
,785 rpm,32 %,,,82 °C,,,,,,,,,,,,,,845 m
,720 rpm,29 %,,,82 °C,,,,,,,,,,,,,,845 m
,708 rpm,29 %,,,82 °C,,,,,,,,,,,,,,845 m
,702 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,685 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,681 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,634 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,622 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,607 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,604 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,592 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,587 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,579 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,577 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,577 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,581 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,592 rpm,28 %,,,82 °C,,,,,,,,,,,,,,845 m
,608 rpm,28 %,,,82 °C,,,,,,,,,,,,,,845 m
,623 rpm,28 %,,,82 °C,,,,,,,,,,,,,,845 m
,665 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,681 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,679 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,685 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,683 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,688 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,688 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,688 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,693 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,694 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,692 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,696 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,696 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,697 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,714 rpm,29 %,,,82 °C,,,,,,,,,,,,,,845 m
,742 rpm,32 %,,,82 °C,,,,,,,,,,,,,,845 m
,801 rpm,30 %,,,82 °C,,,,,,,,,,,,,,845 m
,851 rpm,29 %,,,82 °C,,,,,,,,,,,,,,845 m
,873 rpm,28 %,,,82 °C,,,,,,,,,,,,,,845 m
,802 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,780 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,757 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,749 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,733 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,691 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,670 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,656 rpm,23 %,,,82 °C,,,,,,,,,,,,,,845 m
,643 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,635 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,631 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,635 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,639 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,647 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,655 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,656 rpm,26 %,,,82 °C,,,,,,,,,,,,,,845 m
,652 rpm,26 %,,,83 °C,,,,,,,,,,,,,,845 m
,653 rpm,26 %,,,83 °C,,,,,,,,,,,,,,845 m
,653 rpm,26 %,,,83 °C,,,,,,,,,,,,,,845 m
,657 rpm,27 %,,,83 °C,,,,,,,,,,,,,,845 m
,684 rpm,57 %,,,83 °C,,,,,,,,,,,,,,845 m
,780 rpm,67 %,,,82 °C,,,,,,,,,,,,,,845 m
,1035 rpm,63 %,,,82 °C,,,,,,,,,,,,,,845 m
,1539 rpm,66 %,,,82 °C,,,,,,,,,,,,,,845 m
,1695 rpm,75 %,,,83 °C,,,,,,,,,,,,,,845 m
,1808 rpm,73 %,,,83 °C,,,,,,,,,,,,,,845 m
,1981 rpm,38 %,,,83 °C,,,,,,,,,,,,,,845 m
,2115 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,2089 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,2160 rpm,68 %,,,83 °C,,,,,,,,,,,,,,845 m
,2427 rpm,71 %,,,83 °C,,,,,,,,,,,,,,845 m
,2731 rpm,69 %,,,83 °C,,,,,,,,,,,,,,845 m
,3126 rpm,42 %,,,83 °C,,,,,,,,,,,,,,845 m
,3195 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,3015 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,2850 rpm,28 %,,,83 °C,,,,,,,,,,,,,,845 m
,2732 rpm,72 %,,,83 °C,,,,,,,,,,,,,,845 m
,2880 rpm,71 %,,,83 °C,,,,,,,,,,,,,,845 m
,3218 rpm,52 %,,,83 °C,,,,,,,,,,,,,,845 m
